user_id,Count,report_weight,Last_update_date,Date,date_of_birth,sex,current_height,current_weight,diet_type,activity_level
31,92,68,1460142000,1460142000,130791600,0,164,68,0,0
31,92,68,1460228400,1460228400,130791600,0,164,68,0,0
31,92,68,1460314800,1460314800,130791600,0,164,68,0,0
60,248,53,1452276000,1452276000,572551200,0,157,56.1,0,0
60,248,53,1452362400,1452362400,572551200,0,157,56.1,0,0
60,248,53,1452448800,1452448800,572551200,0,157,56.1,0,0
60,248,53,1452535200,1452535200,572551200,0,157,56.1,0,0
60,248,53,1452621600,1452621600,572551200,0,157,56.1,0,0
60,248,53,1452708000,1452708000,572551200,0,157,56.1,0,0
60,248,53,1452794400,1452794400,572551200,0,157,56.1,0,0
60,248,53,1452880800,1452880800,572551200,0,157,56.1,0,0
60,248,54,1453053600,1453053600,572551200,0,157,56.1,0,0
60,248,54,1453140000,1453140000,572551200,0,157,56.1,0,0
60,248,54,1453226400,1453226400,572551200,0,157,56.1,0,0
60,248,56,1453312800,1453312800,572551200,0,157,56.1,0,0
60,248,54,1453399200,1453399200,572551200,0,157,56.1,0,0
60,248,54,1453485600,1453485600,572551200,0,157,56.1,0,0
60,248,56,1453572000,1453572000,572551200,0,157,56.1,0,0
60,248,53,1453658400,1453658400,572551200,0,157,56.1,0,0
60,248,52,1453744800,1453744800,572551200,0,157,56.1,0,0
60,248,56,1454090400,1454090400,572551200,0,157,56.1,0,0
60,248,52,1454176800,1454176800,572551200,0,157,56.1,0,0
60,248,57,1454263200,1454263200,572551200,0,157,56.1,0,0
60,248,56,1454349600,1454349600,572551200,0,157,56.1,0,0
60,248,57,1454436000,1454436000,572551200,0,157,56.1,0,0
60,248,52,1454522400,1454522400,572551200,0,157,56.1,0,0
60,248,56,1454608800,1454608800,572551200,0,157,56.1,0,0
60,248,52,1454695200,1454695200,572551200,0,157,56.1,0,0
60,248,52,1454781600,1454781600,572551200,0,157,56.1,0,0
60,248,52,1454868000,1454868000,572551200,0,157,56.1,0,0
60,248,57,1454954400,1454954400,572551200,0,157,56.1,0,0
60,248,57,1455040800,1455040800,572551200,0,157,56.1,0,0
60,248,52,1455127200,1455127200,572551200,0,157,56.1,0,0
60,248,52,1455213600,1455213600,572551200,0,157,56.1,0,0
60,248,52,1455300000,1455300000,572551200,0,157,56.1,0,0
60,248,57,1455386400,1455386400,572551200,0,157,56.1,0,0
60,248,52,1455472800,1455472800,572551200,0,157,56.1,0,0
60,248,52,1455559200,1455559200,572551200,0,157,56.1,0,0
60,248,52,1455645600,1455645600,572551200,0,157,56.1,0,0
60,248,52,1455732000,1455732000,572551200,0,157,56.1,0,0
60,248,60,1455818400,1455818400,572551200,0,157,56.1,0,0
60,248,60,1455991200,1455991200,572551200,0,157,56.1,0,0
60,248,52,1456423200,1456423200,572551200,0,157,56.1,0,0
60,248,52,1456682400,1456682400,572551200,0,157,56.1,0,0
60,248,52,1457114400,1457114400,572551200,0,157,56.1,0,0
60,248,56,1457200800,1457200800,572551200,0,157,56.1,0,0
60,248,60,1457287200,1457287200,572551200,0,157,56.1,0,0
60,248,52,1457460000,1457460000,572551200,0,157,56.1,0,0
60,248,52,1457546400,1457546400,572551200,0,157,56.1,0,0
60,248,52,1457632800,1457632800,572551200,0,157,56.1,0,0
60,248,52,1457719200,1457719200,572551200,0,157,56.1,0,0
60,248,60,1457892000,1457892000,572551200,0,157,56.1,0,0
60,248,60,1457978400,1457978400,572551200,0,157,56.1,0,0
60,248,56,1458064800,1458064800,572551200,0,157,56.1,0,0
60,248,60,1458151200,1458151200,572551200,0,157,56.1,0,0
60,248,52,1458237600,1458237600,572551200,0,157,56.1,0,0
60,248,57,1458324000,1458324000,572551200,0,157,56.1,0,0
60,248,52,1458410400,1458410400,572551200,0,157,56.1,0,0
60,248,52,1458496800,1458496800,572551200,0,157,56.1,0,0
60,248,52,1458583200,1458583200,572551200,0,157,56.1,0,0
60,248,60,1458669600,1458669600,572551200,0,157,56.1,0,0
60,248,52,1458756000,1458756000,572551200,0,157,56.1,0,0
60,248,60,1458842400,1458842400,572551200,0,157,56.1,0,0
60,248,60,1459101600,1459101600,572551200,0,157,56.1,0,0
60,248,52,1459188000,1459188000,572551200,0,157,56.1,0,0
60,248,52,1459274400,1459274400,572551200,0,157,56.1,0,0
